,stop_lat,stop_lon,members,stop_id
13883,-34.938577,-57.936198,[np.float64(6441111045.0)],6441111045.0
13884,-34.933738,-57.953812,[np.float64(6441133158.0)],6441133158.0
13885,-34.923452,-57.90519,[np.float64(6441114339.0)],6441114339.0
13886,-34.91901,-57.96748,[np.float64(6441123255.0)],6441123255.0
13887,-34.917437,-57.968795,[np.float64(6441133231.0)],6441133231.0
13888,-34.916605,-57.965877,[np.float64(6441134474.0)],6441134474.0
13889,-34.794048,-58.363395,[np.float64(628115361.0)],628115361.0
13890,-34.793102,-58.353022,[np.float64(628122179.0)],628122179.0
13891,-34.811625,-58.348393,[np.float64(628115435.0)],628115435.0
13892,-34.808005,-58.632595,[np.float64(6427130657.0)],6427130657.0
13893,-34.807965,-58.277203,[np.float64(6274105999.0)],6274105999.0
13894,-34.807577,-58.27133,[np.float64(6274129695.0)],6274129695.0
13895,-34.804532,-58.337563,[np.float64(628122848.0)],628122848.0
13896,-34.799885,-58.357122,[np.float64(628133242.0)],628133242.0
13897,-34.874595,-58.38951,[np.float64(628109517.0)],628109517.0
13898,-34.858203,-57.909332,[np.float64(6245116348.0)],6245116348.0
13899,-34.844202,-58.278675,[np.float64(6274115343.0)],6274115343.0
13900,-34.839632,-58.374518,[np.float64(628128487.0)],628128487.0
13901,-34.724472,-58.354658,[np.float64(6434126848.0)],6434126848.0
13902,-34.881063,-57.923855,[np.float64(6245126456.0)],6245126456.0
13903,-34.677335,-58.54267,[np.float64(6427103627.0)],6427103627.0
13904,-34.675228,-58.711295,[np.float64(6539128281.0)],6539128281.0
13905,-34.67415,-58.71066,[np.float64(6539109586.0)],6539109586.0
13906,-34.671905,-58.423527,[np.float64(6434131250.0)],6434131250.0
13907,-34.670115,-58.516395,[np.float64(6427109142.0)],6427109142.0
13908,-34.669902,-58.41554,[np.float64(6434103775.0)],6434103775.0
13909,-34.823615,-58.63252,[np.float64(6427114788.0)],6427114788.0
13910,-34.822938,-58.277147,[np.float64(6274114271.0)],6274114271.0
13911,-34.822072,-58.375055,[np.float64(628130156.0)],628130156.0
13912,-34.821927,-58.233463,[np.float64(6274104899.0)],6274104899.0
13913,-34.82141,-58.42467,[np.float64(628128106.0)],628128106.0
13914,-34.780243,-58.306043,[np.float64(6658127869.0)],6658127869.0
13915,-34.780043,-58.41381,[np.float64(6490134747.0)],6490134747.0
13916,-34.733808,-58.252075,[np.float64(6658109031.0)],6658109031.0
13917,-34.732702,-58.436852,[np.float64(6490118435.0)],6490118435.0
13918,-34.731312,-58.414378,[np.float64(6490104510.0)],6490104510.0
13919,-34.730337,-58.260032,[np.float64(6658128050.0)],6658128050.0
13920,-34.727942,-58.249125,[np.float64(6658129387.0)],6658129387.0
13921,-34.727762,-58.567713,[np.float64(6427129493.0)],6427129493.0
13922,-34.726007,-58.336307,[np.float64(6434133452.0)],6434133452.0
13923,-34.973943,-57.871172,[np.float64(6441122632.0)],6441122632.0
13924,-34.961802,-58.061132,[np.float64(6441126269.0)],6441126269.0
13925,-34.954058,-57.952562,[np.float64(6441113543.0)],6441113543.0
13926,-34.950728,-57.98985,[np.float64(6441116266.0)],6441116266.0
13927,-34.943557,-57.990182,[np.float64(6441115154.0)],6441115154.0
13928,-34.937342,-57.947075,[np.float64(6441121440.0)],6441121440.0
13929,-34.931548,-57.893153,[np.float64(698134457.0)],698134457.0
13930,-34.930975,-57.894997,[np.float64(6441131986.0)],6441131986.0
13931,-34.930455,-57.90182,[np.float64(6441126211.0)],6441126211.0
13932,-34.929038,-57.930497,[np.float64(6441130807.0)],6441130807.0
13933,-34.928782,-57.880142,[np.float64(698121847.0)],698121847.0
13934,-34.917997,-57.93838,[np.float64(6441128490.0)],6441128490.0
13935,-34.915017,-57.931425,[np.float64(6441130879.0)],6441130879.0
13936,-34.889673,-57.975577,[np.float64(6441124963.0)],6441124963.0
13937,-34.718235,-58.379348,[np.float64(6434112033.0)],6434112033.0
13938,-34.717662,-58.528493,[np.float64(6427129945.0)],6427129945.0
13939,-34.71522,-58.398713,[np.float64(6434128682.0)],6434128682.0
13940,-34.711165,-58.35176,[np.float64(635123519.0)],635123519.0
13941,-34.710245,-58.327732,[np.float64(635113355.0)],635113355.0
13942,-34.768903,-58.3746,[np.float64(6490101107.0)],6490101107.0
13943,-34.76612,-58.40614,[np.float64(6490128799.0)],6490128799.0
13944,-34.765077,-58.487603,[np.float64(6260133473.0)],6260133473.0
13945,-34.76428,-58.599525,[np.float64(6427102187.0)],6427102187.0
13946,-34.763105,-58.29175,[np.float64(6658121783.0)],6658121783.0
13947,-34.762765,-58.281038,[np.float64(6658131937.0)],6658131937.0
13948,-34.733668,-58.344592,[np.float64(6434133954.0)],6434133954.0
13949,-34.731612,-58.36682,[np.float64(6434125436.0)],6434125436.0
13950,-34.73147,-58.589422,[np.float64(6427103628.0)],6427103628.0
13951,-34.730847,-58.621197,[np.float64(6427134318.0)],6427134318.0
13952,-34.72873,-58.386527,[np.float64(6434124478.0)],6434124478.0
13953,-34.728293,-58.300063,[np.float64(6658108710.0)],6658108710.0
13954,-34.727407,-58.309087,[np.float64(6658128302.0)],6658128302.0
13955,-34.943282,-57.91139,[np.float64(6441124320.0)],6441124320.0
13956,-34.931022,-57.905428,[np.float64(6441121046.0)],6441121046.0
13957,-34.93056,-57.95406,[np.float64(6441121101.0)],6441121101.0
13958,-34.92723,-57.972275,[np.float64(6441131889.0)],6441131889.0
13959,-34.924382,-58.019932,[np.float64(6441129755.0)],6441129755.0
13960,-34.922697,-57.974437,[np.float64(6441118012.0)],6441118012.0
13961,-34.919852,-57.940417,[np.float64(6441126301.0)],6441126301.0
13962,-34.907247,-57.999905,[np.float64(6441134119.0)],6441134119.0
13963,-34.889743,-57.950525,[np.float64(6245116703.0)],6245116703.0
13964,-34.699295,-58.402417,[np.float64(6434119853.0)],6434119853.0
13965,-34.693523,-58.339502,[np.float64(635133752.0)],635133752.0
13966,-34.73636,-58.373597,[np.float64(6434125165.0)],6434125165.0
13967,-34.733498,-58.29639,[np.float64(6658103681.0)],6658103681.0
13968,-34.728732,-58.33926,[np.float64(6434122148.0)],6434122148.0
13969,-34.726283,-58.310488,[np.float64(6658104326.0)],6658104326.0
13970,-34.999587,-57.862745,[np.float64(6441114345.0)],6441114345.0
13971,-34.998075,-58.038023,[np.float64(6441129674.0)],6441129674.0
13972,-34.980122,-57.862842,[np.float64(6441100440.0)],6441100440.0
13973,-34.97572,-58.075253,[np.float64(6441125724.0)],6441125724.0
13974,-34.968115,-58.067902,[np.float64(6441105053.0)],6441105053.0
13975,-34.949945,-57.95002,[np.float64(6441122610.0)],6441122610.0
13976,-34.923557,-57.968227,[np.float64(6441106831.0)],6441106831.0
13977,-34.92102,-58.956567,[np.float64(6329108802.0)],6329108802.0
13978,-34.71311,-58.303522,[np.float64(6658102448.0)],6658102448.0
13979,-34.712102,-58.386305,[np.float64(6434130211.0)],6434130211.0
13980,-34.71165,-58.326305,[np.float64(635122067.0)],635122067.0
13981,-34.759673,-58.579807,[np.float64(6427132283.0)],6427132283.0
13982,-34.69901,-58.624027,[np.float64(6427106821.0)],6427106821.0
13983,-34.69674,-58.63785,[np.float64(6568126240.0)],6568126240.0
13984,-34.695415,-58.491015,[np.float64(6427109508.0)],6427109508.0
13985,-34.694962,-58.73148,[np.float64(6539119527.0)],6539119527.0
13986,-34.73605,-58.375367,[np.float64(6434114155.0)],6434114155.0
13987,-34.79488,-58.355858,[np.float64(628128900.0)],628128900.0
13988,-34.788023,-58.36745,[np.float64(628104233.0)],628104233.0
13989,-34.785945,-58.523582,[np.float64(6270107403.0)],6270107403.0
13990,-34.78542,-58.209998,[np.float64(691131947.0)],691131947.0
13991,-34.807157,-58.402188,[np.float64(628111052.0)],628111052.0
13992,-34.8048,-58.384872,[np.float64(628130273.0)],628130273.0
13993,-34.802168,-58.339417,[np.float64(628133192.0)],628133192.0
13994,-34.801293,-58.374332,[np.float64(628129027.0)],628129027.0
13995,-34.876123,-58.044052,[np.float64(6441109478.0)],6441109478.0
13996,-34.875407,-57.89616,[np.float64(698103403.0)],698103403.0
13997,-34.863445,-58.38946,[np.float64(628106493.0)],628106493.0
13998,-34.85376,-57.914682,[np.float64(6245128574.0)],6245128574.0
13999,-34.849735,-57.925922,[np.float64(6245120639.0)],6245120639.0
14000,-34.837468,-58.452107,[np.float64(6260117917.0)],6260117917.0
14001,-34.721437,-58.382665,[np.float64(6434133445.0)],6434133445.0
14002,-34.797048,-58.479097,[np.float64(6260117326.0)],6260117326.0
14003,-34.79629,-58.385862,[np.float64(628133826.0)],628133826.0
14004,-34.795083,-58.303917,[np.float64(6658117830.0)],6658117830.0
14005,-34.794305,-58.61856,[np.float64(6427133601.0)],6427133601.0
14006,-34.791655,-58.179095,[np.float64(691130857.0)],691130857.0
14007,-34.791377,-58.262295,[np.float64(6274118320.0)],6274118320.0
14008,-34.787597,-58.20163,[np.float64(691128624.0)],691128624.0
14009,-34.786525,-58.4869,[np.float64(6260115438.0)],6260115438.0
14010,-34.783757,-58.418817,[np.float64(6490121487.0)],6490121487.0
14011,-34.783288,-58.407057,[np.float64(6490110047.0)],6490110047.0
14012,-34.808002,-58.365402,[np.float64(628118109.0)],628118109.0
14013,-34.807708,-58.44395,[np.float64(6260121536.0)],6260121536.0
14014,-34.801775,-58.183932,[np.float64(691133178.0)],691133178.0
14015,-34.867972,-58.189627,[np.float64(6274132961.0)],6274132961.0
14016,-34.863925,-58.043317,[np.float64(6441134631.0)],6441134631.0
14017,-34.672332,-58.499015,[np.float64(203991.0)],203991.0
14018,-34.83227,-58.232153,[np.float64(6274111650.0)],6274111650.0
14019,-34.82862,-58.394043,[np.float64(628125875.0)],628125875.0
14020,-34.82362,-58.237795,[np.float64(6274123113.0)],6274123113.0
14021,-34.814043,-58.397362,[np.float64(628131335.0)],628131335.0
14022,-34.782372,-58.340322,[np.float64(628105896.0)],628105896.0
14023,-34.778305,-58.49286,[np.float64(6260117177.0)],6260117177.0
14024,-34.775403,-58.405355,[np.float64(6490107745.0)],6490107745.0
14025,-34.549272,-58.58088,[np.float64(6371127619.0)],6371127619.0
14026,-34.547868,-58.726418,[np.float64(6760134507.0)],6760134507.0
14027,-34.54724,-58.483227,[np.float64(208038.0)],208038.0
14028,-34.547023,-58.493898,[np.float64(2031111.0)],2031111.0
14029,-34.545195,-58.485927,[np.float64(2021029.0)],2021029.0
14030,-34.543403,-58.496513,[np.float64(6861133593.0)],6861133593.0
14031,-34.734965,-58.435138,[np.float64(6490132835.0)],6490132835.0
14032,-34.73365,-58.407542,[np.float64(6490113002.0)],6490113002.0
14033,-34.731903,-58.588902,[np.float64(6427102120.0)],6427102120.0
14034,-34.730147,-58.282267,[np.float64(6658118364.0)],6658118364.0
14035,-34.725743,-58.353337,[np.float64(6434119925.0)],6434119925.0
14036,-34.92624,-57.927818,[np.float64(6441124151.0)],6441124151.0
14037,-34.882665,-57.974038,[np.float64(6441108484.0)],6441108484.0
14038,-34.677882,-58.401907,[np.float64(6434107469.0)],6434107469.0
14039,-34.676105,-58.620873,[np.float64(6568117941.0)],6568117941.0
14040,-34.715305,-58.35949,[np.float64(6434133840.0)],6434133840.0
14041,-34.711505,-58.393378,[np.float64(6434116602.0)],6434116602.0
14042,-34.711485,-58.524345,[np.float64(6427102661.0)],6427102661.0
14043,-34.710737,-58.382428,[np.float64(6434112667.0)],6434112667.0
14044,-34.708622,-58.736152,[np.float64(6539109264.0)],6539109264.0
14045,-34.763525,-58.361147,[np.float64(6490129471.0)],6490129471.0
14046,-34.699717,-58.593,[np.float64(6427107255.0)],6427107255.0
14047,-34.698212,-58.329332,[np.float64(635126986.0)],635126986.0
14048,-34.697797,-58.39704,[np.float64(6434121975.0)],6434121975.0
14049,-34.695095,-58.302412,[np.float64(635129881.0)],635129881.0
14050,-34.735597,-58.397453,[np.float64(6490104213.0)],6490104213.0
14051,-34.725207,-58.282795,[np.float64(6658115703.0)],6658115703.0
14052,-34.724447,-58.533223,[np.float64(6427116211.0)],6427116211.0
14053,-34.720792,-58.236972,[np.float64(6658118816.0)],6658118816.0
14054,-34.72047,-58.569715,[np.float64(6427106734.0)],6427106734.0
14055,-34.717597,-58.421502,[np.float64(6434121843.0)],6434121843.0
14056,-34.717155,-58.270437,[np.float64(6658102986.0)],6658102986.0
14057,-34.71634,-58.55963,[np.float64(6427100735.0)],6427100735.0
14058,-34.714797,-58.37867,[np.float64(6434102900.0)],6434102900.0
14059,-34.714292,-58.375208,[np.float64(6434132822.0)],6434132822.0
14060,-34.712562,-58.304782,[np.float64(6658124420.0)],6658124420.0
14061,-34.71251,-58.550832,[np.float64(6427104077.0)],6427104077.0
14062,-34.710343,-58.309887,[np.float64(6658127524.0)],6658127524.0
14063,-34.709317,-58.421072,[np.float64(6434124754.0)],6434124754.0
14064,-34.70927,-58.311568,[np.float64(6658105217.0)],6658105217.0
14065,-34.708947,-58.519523,[np.float64(6427110652.0)],6427110652.0
14066,-34.708122,-58.691457,[np.float64(6539119306.0)],6539119306.0
14067,-34.767587,-58.373757,[np.float64(6490125896.0)],6490125896.0
14068,-34.767533,-58.412835,[np.float64(6490110938.0)],6490110938.0
14069,-34.76498,-58.249945,[np.float64(691113291.0)],691113291.0
14070,-34.763595,-58.586807,[np.float64(6427131327.0)],6427131327.0
14071,-34.694353,-58.433273,[np.float64(6434133298.0)],6434133298.0
14072,-34.693638,-58.55999,[np.float64(6427125331.0)],6427125331.0
14073,-34.734502,-58.295692,[np.float64(6658105491.0)],6658105491.0
14074,-34.731817,-58.231668,[np.float64(6658106203.0)],6658106203.0
14075,-34.73043,-58.711205,[np.float64(6539106605.0)],6539106605.0
14076,-34.729312,-58.65032,[np.float64(6427129256.0)],6427129256.0
14077,-34.72827,-58.446592,[np.float64(6490126642.0)],6490126642.0
14078,-34.72715,-58.251017,[np.float64(6658123609.0)],6658123609.0
14079,-34.96398,-57.884617,[np.float64(6441131847.0)],6441131847.0
14080,-34.947157,-57.94768,[np.float64(6441103329.0)],6441103329.0
14081,-34.945442,-57.992445,[np.float64(6441126967.0)],6441126967.0
14082,-34.939535,-57.916395,[np.float64(6441126001.0)],6441126001.0
14083,-34.915717,-57.944983,[np.float64(6441106010.0)],6441106010.0
14084,-34.915515,-57.960483,[np.float64(6441116340.0)],6441116340.0
14085,-34.91485,-57.927182,[np.float64(6441122782.0)],6441122782.0
14086,-34.893218,-57.978907,[np.float64(6441102409.0)],6441102409.0
14087,-34.887232,-58.033347,[np.float64(6441118966.0)],6441118966.0
14088,-34.883412,-57.991955,[np.float64(6441128717.0)],6441128717.0
14089,-34.882937,-57.899607,[np.float64(698123332.0)],698123332.0
14090,-34.882017,-57.96639,[np.float64(6441103751.0)],6441103751.0
14091,-34.675377,-58.563135,[np.float64(6427107083.0)],6427107083.0
14092,-34.672897,-58.661533,[np.float64(6568128953.0)],6568128953.0
14093,-34.81382,-58.432902,[np.float64(6260130931.0)],6260130931.0
14094,-34.780925,-58.612997,[np.float64(6427105507.0)],6427105507.0
14095,-34.779093,-58.38039,[np.float64(6490119086.0)],6490119086.0
14096,-34.550732,-58.468607,[np.float64(206252.0)],206252.0
14097,-34.711377,-58.736452,[np.float64(6539122754.0)],6539122754.0
14098,-34.710892,-58.525428,[np.float64(6427118402.0)],6427118402.0
14099,-34.70981,-58.474473,[np.float64(6427126781.0)],6427126781.0
14100,-34.764225,-58.446182,[np.float64(6490107198.0)],6490107198.0
14101,-34.764075,-58.33721,[np.float64(628114675.0)],628114675.0
14102,-34.763572,-58.404685,[np.float64(6490120945.0)],6490120945.0
14103,-34.699225,-58.396272,[np.float64(6434132480.0)],6434132480.0
14104,-34.695362,-58.30727,[np.float64(635110647.0)],635110647.0
14105,-34.695038,-58.347202,[np.float64(635112377.0)],635112377.0
14106,-34.694703,-58.348932,[np.float64(635134650.0)],635134650.0
14107,-34.698395,-58.40312,[np.float64(6434120884.0)],6434120884.0
14108,-34.697867,-58.379817,[np.float64(6434125796.0)],6434125796.0
14109,-34.73073,-58.34595,[np.float64(6434120716.0)],6434120716.0
14110,-34.730372,-58.46887,[np.float64(6490105062.0)],6490105062.0
14111,-34.728175,-58.420152,[np.float64(6490124522.0)],6490124522.0
14112,-34.728097,-58.371792,[np.float64(6434128898.0)],6434128898.0
14113,-35.182253,-57.949802,[np.float64(6119100918.0)],6119100918.0
14114,-34.952767,-57.942683,[np.float64(6441109289.0)],6441109289.0
14115,-34.951697,-57.90117,[np.float64(6441131429.0)],6441131429.0
14116,-34.939425,-57.922035,[np.float64(6441105930.0)],6441105930.0
14117,-34.927602,-57.881962,[np.float64(698117893.0)],698117893.0
14118,-34.924487,-57.92293,[np.float64(6441101231.0)],6441101231.0
14119,-34.924015,-57.979047,[np.float64(6441123175.0)],6441123175.0
14120,-34.725198,-58.514222,[np.float64(6427114458.0)],6427114458.0
14121,-34.724803,-58.252703,[np.float64(6658105218.0)],6658105218.0
14122,-34.721182,-58.37174,[np.float64(6434125283.0)],6434125283.0
14123,-34.720557,-58.26512,[np.float64(6658103550.0)],6658103550.0
14124,-34.719455,-58.250035,[np.float64(6658118988.0)],6658118988.0
14125,-34.71563,-58.735602,[np.float64(6539126758.0)],6539126758.0
14126,-34.714515,-58.251417,[np.float64(6658135171.0)],6658135171.0
14127,-34.709493,-58.427697,[np.float64(6434112372.0)],6434112372.0
14128,-34.769308,-58.638523,[np.float64(6427119696.0)],6427119696.0
14129,-34.768627,-58.199357,[np.float64(691116948.0)],691116948.0
14130,-34.767452,-58.413397,[np.float64(6490125795.0)],6490125795.0
14131,-34.890547,-57.949447,[np.float64(6245120279.0)],6245120279.0
14132,-34.890462,-58.129568,[np.float64(6441102326.0)],6441102326.0
14133,-34.885512,-58.129872,[np.float64(6441130904.0)],6441130904.0
14134,-34.883907,-57.991388,[np.float64(6441104241.0)],6441104241.0
14135,-34.88283,-57.98362,[np.float64(6441121753.0)],6441121753.0
14136,-34.878087,-57.89749,[np.float64(698111998.0)],698111998.0
14137,-34.672678,-58.519845,[np.float64(6427102139.0)],6427102139.0
14138,-34.672365,-58.404182,[np.float64(6434105771.0)],6434105771.0
14139,-34.671105,-58.521662,[np.float64(6427105185.0)],6427105185.0
14140,-34.832607,-58.412195,[np.float64(628109017.0)],628109017.0
14141,-34.828505,-58.417427,[np.float64(628113963.0)],628113963.0
14142,-34.81947,-58.434962,[np.float64(628113999.0)],628113999.0
14143,-34.693783,-58.652852,[np.float64(6568121418.0)],6568121418.0
14144,-34.735172,-58.256202,[np.float64(6658102612.0)],6658102612.0
14145,-34.733142,-58.37955,[np.float64(6434116913.0)],6434116913.0
14146,-34.726573,-58.304225,[np.float64(6658129271.0)],6658129271.0
14147,-34.989437,-58.090258,[np.float64(6441129172.0)],6441129172.0
14148,-34.955695,-58.032992,[np.float64(6441118654.0)],6441118654.0
14149,-34.951237,-57.944247,[np.float64(6441114309.0)],6441114309.0
14150,-34.951022,-57.94269,[np.float64(6441129445.0)],6441129445.0
14151,-34.946618,-57.953092,[np.float64(6441106715.0)],6441106715.0
14152,-34.942512,-57.899257,[np.float64(6441109043.0)],6441109043.0
14153,-34.926455,-57.96113,[np.float64(6441124689.0)],6441124689.0
14154,-34.922503,-57.939398,[np.float64(6441129823.0)],6441129823.0
14155,-34.907877,-57.955335,[np.float64(6441134484.0)],6441134484.0
14156,-34.89282,-57.979298,[np.float64(6441101906.0)],6441101906.0
14157,-34.71667,-58.402012,[np.float64(6434133538.0)],6434133538.0
14158,-34.716017,-58.296887,[np.float64(6658105478.0)],6658105478.0
14159,-34.715975,-58.275952,[np.float64(6658130672.0)],6658130672.0
14160,-34.715275,-58.303547,[np.float64(6658117328.0)],6658117328.0
